2023/07/24 08:52:39 Sede: SEDE, Codigo: CODIGO , Clico Academico: CICLO ACADÉMICO, Año: AÑO, Perido: PERIODO, Numero Cuota: Num. Cuota, Cuota: CUOTA DE ENSEÑANZA  
2023/07/24 08:52:39 Sede: LA MERCED, Codigo: M04402F , Clico Academico: 1, Año: 2018, Perido: 1, Numero Cuota: 5, Cuota: 330.00 
2023/07/24 08:52:39 Sede: LA MERCED, Codigo: M04403G , Clico Academico: 1, Año: 2018, Perido: 1, Numero Cuota: 1, Cuota: 330.00 
2023/07/24 08:52:39 Sede: LA MERCED, Codigo: M04403G , Clico Academico: 1, Año: 2018, Perido: 1, Numero Cuota: 2, Cuota: 330.00 
2023/07/24 08:52:39 Sede: LA MERCED, Codigo: M04403G , Clico Academico: 1, Año: 2018, Perido: 1, Numero Cuota: 3, Cuota: 330.00 
2023/07/24 08:52:39 Sede: LA MERCED, Codigo: M04403G , Clico Academico: 1, Año: 2018, Perido: 1, Numero Cuota: 4, Cuota: 330.00 
2023/07/24 08:52:39 Sede: LA MERCED, Codigo: M04403G , Clico Academico: 1, Año: 2018, Perido: 1, Numero Cuota: 5, Cuota: 330.00 
2023/07/24 08:52:39 Sede: SATIPO, Codigo: M04421G , Clico Academico: 1, Año: 2018, Perido: 1, Numero Cuota: 4, Cuota: 330.00 
2023/07/24 08:52:39 Sede: SATIPO, Codigo: M04421G , Clico Academico: 1, Año: 2018, Perido: 1, Numero Cuota: 5, Cuota: 330.00 
2023/07/24 08:52:39 Sede: SATIPO, Codigo: M04421G , Clico Academico: 1, Año: 2018, Perido: 1, Numero Cuota: 2, Cuota: 330.00 
2023/07/24 08:52:39 Sede: SATIPO, Codigo: M04421G , Clico Academico: 1, Año: 2018, Perido: 1, Numero Cuota: 3, Cuota: 330.00 
2023/07/24 08:52:39 Sede: LIMA, Codigo: M04437E , Clico Academico: 1, Año: 2018, Perido: 1, Numero Cuota: 1, Cuota: 200.00 
2023/07/24 08:52:39 Sede: LIMA, Codigo: M04437E , Clico Academico: 1, Año: 2018, Perido: 1, Numero Cuota: 2, Cuota: 200.00 
2023/07/24 08:52:39 Sede: LIMA, Codigo: M04437E , Clico Academico: 1, Año: 2018, Perido: 1, Numero Cuota: 3, Cuota: 200.00 
2023/07/24 08:52:39 Sede: LIMA, Codigo: M04437E , Clico Academico: 1, Año: 2018, Perido: 1, Numero Cuota: 4, Cuota: 200.00 
2023/07/24 08:52:39 Sede: LIMA, Codigo: A93358G , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 4, Cuota: 209.00 
2023/07/24 08:52:39 Sede: LIMA, Codigo: A93358G , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 5, Cuota: 209.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: E02812C , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 1, Cuota: 350.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: E02812C , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 2, Cuota: 350.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: E02812C , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 3, Cuota: 350.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: E02812C , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 4, Cuota: 350.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: E02812C , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 5, Cuota: 350.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: F13171C , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 1, Cuota: 505.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: F13171C , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 2, Cuota: 505.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: F13171C , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 3, Cuota: 505.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: F13171C , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 4, Cuota: 505.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: F13171C , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 5, Cuota: 505.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: G01114H , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 2, Cuota: 437.50 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: G01114H , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 3, Cuota: 437.50 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: G01114H , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 4, Cuota: 437.50 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: H11350E , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 1, Cuota: 375.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: H11350E , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 2, Cuota: 375.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: H11350E , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 3, Cuota: 375.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: H11350E , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 4, Cuota: 375.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: K00819C , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 3, Cuota: 435.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: K00819C , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 4, Cuota: 435.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: K00819C , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 5, Cuota: 435.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: K02049K , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 1, Cuota: 350.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: K02049K , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 2, Cuota: 350.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: K02049K , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 3, Cuota: 350.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: K02049K , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 4, Cuota: 350.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: K02049K , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 5, Cuota: 350.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: K02324D , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 1, Cuota: 424.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: K02324D , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 2, Cuota: 424.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: K02324D , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 3, Cuota: 424.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: K02324D , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 4, Cuota: 424.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: K02324D , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 5, Cuota: 424.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: K02908A , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 2, Cuota: 350.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: K02908A , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 3, Cuota: 350.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: K02908A , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 4, Cuota: 350.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: K02908A , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 5, Cuota: 350.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M01677F , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 1, Cuota: 505.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M01677F , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 2, Cuota: 505.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M01677F , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 3, Cuota: 505.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M01677F , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 4, Cuota: 505.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M01677F , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 5, Cuota: 505.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M01764C , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 4, Cuota: 505.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M01764C , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 5, Cuota: 505.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M01930G , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 1, Cuota: 2366.25 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M01930G , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 2, Cuota: 2366.25 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M01930G , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 3, Cuota: 2366.25 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M01930G , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 4, Cuota: 2366.25 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M02154F , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 1, Cuota: 476.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M02154F , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 2, Cuota: 476.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M02154F , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 3, Cuota: 476.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M02154F , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 4, Cuota: 476.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M02154F , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 5, Cuota: 476.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M02848D , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 1, Cuota: 330.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M02848D , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 2, Cuota: 330.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M02848D , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 3, Cuota: 330.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M02848D , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 4, Cuota: 330.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M02848D , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 5, Cuota: 330.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M03608F , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 1, Cuota: 476.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M03608F , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 2, Cuota: 476.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M03608F , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 3, Cuota: 476.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M03608F , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 4, Cuota: 476.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M03608F , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 5, Cuota: 476.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M03932F , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 1, Cuota: 472.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M03932F , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 2, Cuota: 472.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M03932F , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 3, Cuota: 472.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M03932F , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 4, Cuota: 472.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M03932F , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 5, Cuota: 472.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M03958E , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 1, Cuota: 476.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M03958E , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 2, Cuota: 476.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M03958E , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 3, Cuota: 476.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M03958E , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 4, Cuota: 476.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M03958E , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 5, Cuota: 476.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M03990A , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 1, Cuota: 476.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M03990A , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 2, Cuota: 476.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M03990A , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 3, Cuota: 476.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M03990A , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 4, Cuota: 476.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M03990A , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 5, Cuota: 476.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M05002B , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 1, Cuota: 595.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M05002B , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 2, Cuota: 595.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M05002B , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 3, Cuota: 595.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M05002B , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 4, Cuota: 595.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M05006F , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 1, Cuota: 595.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M05006F , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 2, Cuota: 595.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M05006F , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 3, Cuota: 595.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M05006F , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 4, Cuota: 595.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M05008H , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 1, Cuota: 595.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M05008H , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 2, Cuota: 595.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M05008H , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 3, Cuota: 595.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M05008H , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 4, Cuota: 595.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M05010A , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 2, Cuota: 476.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M05010A , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 3, Cuota: 476.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M05010A , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 4, Cuota: 476.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M05010A , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 5, Cuota: 476.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M05024F , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 1, Cuota: 476.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M05024F , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 2, Cuota: 476.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M05024F , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 3, Cuota: 476.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M05024F , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 4, Cuota: 476.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M05024F , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 5, Cuota: 476.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M05028A , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 1, Cuota: 476.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M05028A , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 2, Cuota: 476.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M05028A , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 3, Cuota: 476.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M05028A , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 4, Cuota: 476.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M05028A , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 5, Cuota: 476.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M05029B , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 1, Cuota: 595.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M05029B , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 2, Cuota: 595.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M05029B , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 3, Cuota: 595.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M05029B , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 4, Cuota: 595.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M05051F , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 1, Cuota: 408.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M05051F , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 2, Cuota: 408.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M05051F , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 3, Cuota: 408.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M05051F , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 4, Cuota: 408.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M05051F , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 5, Cuota: 408.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M05055A , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 1, Cuota: 408.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M05055A , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 2, Cuota: 408.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M05055A , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 3, Cuota: 408.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M05055A , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 4, Cuota: 408.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M05055A , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 5, Cuota: 408.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M05077E , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 1, Cuota: 408.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M05077E , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 2, Cuota: 408.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M05077E , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 3, Cuota: 408.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M05077E , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 4, Cuota: 408.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M05077E , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 5, Cuota: 408.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M05100A , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 1, Cuota: 408.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M05100A , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 2, Cuota: 408.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M05100A , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 3, Cuota: 408.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M05100A , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 4, Cuota: 408.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M05100A , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 5, Cuota: 408.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M05157D , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 1, Cuota: 408.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M05157D , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 2, Cuota: 408.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M05157D , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 3, Cuota: 408.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M05157D , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 4, Cuota: 408.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M05157D , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 5, Cuota: 408.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M05184D , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 1, Cuota: 595.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M05184D , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 2, Cuota: 595.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M05184D , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 3, Cuota: 595.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M05184D , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 4, Cuota: 595.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M05192C , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 1, Cuota: 476.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M05192C , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 2, Cuota: 476.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M05192C , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 3, Cuota: 476.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M05192C , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 4, Cuota: 476.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M05192C , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 5, Cuota: 476.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M05207J , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 1, Cuota: 595.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M05207J , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 2, Cuota: 595.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M05207J , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 3, Cuota: 595.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M05207J , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 4, Cuota: 595.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M05210C , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 3, Cuota: 476.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M05210C , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 4, Cuota: 476.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M05210C , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 5, Cuota: 476.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M05231F , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 1, Cuota: 476.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M05231F , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 2, Cuota: 476.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M05231F , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 3, Cuota: 476.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M05231F , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 4, Cuota: 476.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M05231F , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 5, Cuota: 476.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M05254B , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 2, Cuota: 476.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M05254B , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 3, Cuota: 476.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M05254B , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 4, Cuota: 476.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: M05254B , Clico Academico: 1, Año: 2018, Perido: 2, Numero Cuota: 5, Cuota: 476.00 
